t_ns,t_s,x,y,z,qx,qy,qz,qw,yaw,vx,vy,vz,wx,wy,wz
1772565722982284927,119.932732416,14.129016876220703,0.4128841757774353,-5.346134662628174,0.012506723403930664,-0.8961346745491028,0.00618300586938858,0.44356289505958557,-3.113670912186636,0.0,0.0,0.0,0.0,0.0,0.0
1772565723085108500,120.035556096,14.052223205566406,0.4107499122619629,-5.405010223388672,0.01234550029039383,-0.896114706993103,0.00614987313747406,0.4436081647872925,-3.114097217858337,0.0,0.0,0.0,0.0,0.0,0.0
1772565723184691626,120.135139328,13.988130569458008,0.4089173674583435,-5.453987121582031,0.012361034750938416,-0.896099328994751,0.006236068904399872,0.44363775849342346,-3.1141762338446575,0.0,0.0,0.0,0.0,0.0,0.0
1772565723287241171,120.237688832,13.923830032348633,0.4073244333267212,-5.502781867980957,0.012631327845156193,-0.8960655331611633,0.00615304009988904,0.443699449300766,-3.1132530132041945,0.0,0.0,0.0,0.0,0.0,0.0
1772565723386961220,120.337408768,13.84713363647461,0.4049363136291504,-5.561852931976318,0.012202851474285126,-0.8960580229759216,0.006203517317771912,0.4437258541584015,-3.114592867577492,0.0,0.0,0.0,0.0,0.0,0.0
1772565723534484217,120.48493184,13.782785415649414,0.4032614827156067,-5.610472679138184,0.012517296709120274,-0.8960546851158142,0.0061493744142353535,0.4437246024608612,-3.1135837965214046,0.0,0.0,0.0,0.0,0.0,0.0
1772565723610786054,120.561233664,13.718782424926758,0.4018436074256897,-5.6594014167785645,0.012305207550525665,-0.8960666656494141,0.0061187297105789185,0.44370684027671814,-3.1141668347211935,0.0,0.0,0.0,0.0,0.0,0.0
1772565723737903578,120.688351232,13.65479850769043,0.400016725063324,-5.708431720733643,0.011997571215033531,-0.896081805229187,0.00605874415487051,0.4436853528022766,-3.1149895332731377,0.0,0.0,0.0,0.0,0.0,0.0
1772565723837390316,120.787837952,13.577491760253906,0.39815574884414673,-5.766693115234375,0.012346088886260986,-0.8961093425750732,0.005945831537246704,0.44362175464630127,-3.113796414919939,0.0,0.0,0.0,0.0,0.0,0.0
1772565723938892262,120.889339904,13.513507843017578,0.3966125249862671,-5.815713405609131,0.012009924277663231,-0.8961468935012817,0.005970216356217861,0.44355469942092896,-3.114828541244274,0.0,0.0,0.0,0.0,0.0,0.0
1772565724040205854,120.99065344,13.449501037597656,0.3946825861930847,-5.864620685577393,0.011740759015083313,-0.8962016701698303,0.006070904433727264,0.44345009326934814,-3.115775252357518,0.0,0.0,0.0,0.0,0.0,0.0
1772565724140832660,121.091280384,13.385053634643555,0.39299964904785156,-5.912720203399658,0.012329965829849243,-0.8962284326553345,0.005720488727092743,0.44338464736938477,-3.1135246404136834,0.0,0.0,0.0,0.0,0.0,0.0
1772565724243148960,121.193596672,13.321216583251953,0.3917616009712219,-5.961541652679443,0.012073114514350891,-0.896267294883728,0.005714111030101776,0.44331324100494385,-3.1142771961624827,0.0,0.0,0.0,0.0,0.0,0.0
1772565724342814015,121.293261568,13.257474899291992,0.3898846507072449,-6.0106987953186035,0.01159224659204483,-0.8963049054145813,0.005845122039318085,0.44324827194213867,-3.1158915460930423,0.0,0.0,0.0,0.0,0.0,0.0
1772565724446377816,121.396825344,13.193094253540039,0.3880743384361267,-6.059088706970215,0.011967793107032776,-0.8963379859924316,0.0055996328592300415,0.44317448139190674,-3.1144268622001365,0.0,0.0,0.0,0.0,0.0,0.0
1772565724549573810,121.500021504,13.116464614868164,0.3865742087364197,-6.1176862716674805,0.01178121566772461,-0.8963697552680969,0.005601599812507629,0.44311532378196716,-3.1149831155801495,0.0,0.0,0.0,0.0,0.0,0.0
1772565724649874773,121.600322304,13.039459228515625,0.3841537833213806,-6.175758361816406,0.012071512639522552,-0.8964301347732544,0.005388021469116211,0.4429878890514374,-3.1138198409672224,0.0,0.0,0.0,0.0,0.0,0.0
1772565724790431906,121.740879616,12.975650787353516,0.3829801678657532,-6.2245402336120605,0.011963561177253723,-0.8964545726776123,0.005346938967704773,0.44294190406799316,-3.1140805871518324,0.0,0.0,0.0,0.0,0.0,0.0
1772565724894754392,121.84520192,12.911956787109375,0.38119930028915405,-6.273751258850098,0.011478566564619541,-0.8964921832084656,0.005463622976094484,0.4428771734237671,-3.115684709646826,0.0,0.0,0.0,0.0,0.0,0.0
1772565724962497721,121.912945408,12.847822189331055,0.3792816996574402,-6.322240829467773,0.011702203191816807,-0.896526038646698,0.0052376096136868,0.4428054690361023,-3.1146983683627885,0.0,0.0,0.0,0.0,0.0,0.0
1772565725059182875,122.009630464,12.784221649169922,0.3778483271598816,-6.370282173156738,0.01207276526838541,-0.8965386748313904,0.0050550480373203754,0.44277212023735046,-3.1133405788881263,0.0,0.0,0.0,0.0,0.0,0.0
1772565725171666318,122.122114048,12.71261215209961,0.3759518265724182,-6.425809383392334,0.01141638308763504,-0.8965836763381958,0.005245395004749298,0.44269615411758423,-3.115557431840235,0.0,0.0,0.0,0.0,0.0,0.0
1772565725267586523,122.218034176,12.654727935791016,0.3742831349372864,-6.470013618469238,0.011362306773662567,-0.8966230154037476,0.005255647003650665,0.442617803812027,-3.1157349785283546,0.0,0.0,0.0,0.0,0.0,0.0
1772565725380102516,122.330550016,12.598634719848633,0.37289124727249146,-6.5125651359558105,0.011562943458557129,-0.8966445922851562,0.0051909685134887695,0.44256943464279175,-3.1150511005655277,0.0,0.0,0.0,0.0,0.0,0.0
1772565725491270150,122.44171776,12.537055969238281,0.37123602628707886,-6.559065341949463,0.011934109963476658,-0.8966577053070068,0.004884995985776186,0.4425366520881653,-3.1135128947251305,0.0,0.0,0.0,0.0,0.0,0.0
1772565725632473515,122.582921216,12.490560531616211,0.37014639377593994,-6.594911098480225,0.011746943928301334,-0.8966708183288574,0.0049641733057796955,0.44251424074172974,-3.114180968815287,0.0,0.0,0.0,0.0,0.0,0.0
1772565725736470435,122.686918144,12.4456787109375,0.36887258291244507,-6.629456043243408,0.011545740067958832,-0.8966935276985168,0.00495561957359314,0.44247370958328247,-3.114763536402322,0.0,0.0,0.0,0.0,0.0,0.0
1772565725846414907,122.796862464,12.391916275024414,0.367642879486084,-6.670587062835693,0.011616431176662445,-0.8966873288154602,0.00489991158246994,0.44248491525650024,-3.1144736067102077,0.0,0.0,0.0,0.0,0.0,0.0
1772565725951130458,122.901577984,12.347455978393555,0.36653071641921997,-6.704968452453613,0.011434146203100681,-0.8966811299324036,0.004968651104718447,0.44250157475471497,-3.1151103201630237,0.0,0.0,0.0,0.0,0.0,0.0
1772565726049855882,123.000303616,12.302940368652344,0.36539512872695923,-6.739362716674805,0.011246674694120884,-0.8966788649559021,0.004983284045010805,0.4425107538700104,-3.115683977474784,0.0,0.0,0.0,0.0,0.0,0.0
1772565726131368954,123.081816576,12.258350372314453,0.3641224503517151,-6.773563385009766,0.011215485632419586,-0.8966656923294067,0.004818163812160492,0.44254007935523987,-3.1155345352514185,0.0,0.0,0.0,0.0,0.0,0.0
1772565726238701469,123.189149184,12.20439338684082,0.3629298806190491,-6.815014839172363,0.011214584112167358,-0.8966593742370605,0.004841737449169159,0.4425525665283203,-3.1155709638043443,0.0,0.0,0.0,0.0,0.0,0.0
1772565726342644282,123.29309184,12.159049987792969,0.3617333769798279,-6.8498640060424805,0.011150911450386047,-0.8966426849365234,0.004748083651065826,0.4425891041755676,-3.115620942048317,0.0,0.0,0.0,0.0,0.0,0.0
1772565726449636791,123.40008448,12.104307174682617,0.36055153608322144,-6.891886234283447,0.011169850826263428,-0.896631121635437,0.004812233150005341,0.44261133670806885,-3.1156575111564013,0.0,0.0,0.0,0.0,0.0,0.0
1772565726551439948,123.501887488,12.058683395385742,0.35922473669052124,-6.926992893218994,0.011110849678516388,-0.8966180086135864,0.004793934524059296,0.4426395893096924,-3.115803720699277,0.0,0.0,0.0,0.0,0.0,0.0
1772565726692332266,123.642779904,12.013072967529297,0.3582250475883484,-6.962064743041992,0.011084683239459991,-0.8965928554534912,0.004715725779533386,0.4426920711994171,-3.115764874282234,0.0,0.0,0.0,0.0,0.0,0.0
1772565726775204795,123.72565248,11.967247009277344,0.3571552634239197,-6.997086048126221,0.011280044913291931,-0.89656662940979,0.004755012691020966,0.4427397847175598,-3.1152437606959396,0.0,0.0,0.0,0.0,0.0,0.0
1772565726904415145,123.854862848,11.912681579589844,0.35586798191070557,-7.0390825271606445,0.01112251728773117,-0.8965626358985901,0.0047370195388793945,0.4427521228790283,-3.1156817655303928,0.0,0.0,0.0,0.0,0.0,0.0
1772565727007347477,123.957795072,11.86697769165039,0.3548319935798645,-7.074141502380371,0.011201642453670502,-0.8965358734130859,0.004760943353176117,0.4428039789199829,-3.1154809810047226,0.0,0.0,0.0,0.0,0.0,0.0
1772565727101894360,124.052342016,11.821296691894531,0.3538486361503601,-7.109075546264648,0.011360161006450653,-0.8965071439743042,0.00474981963634491,0.44285812973976135,-3.1149947051376254,0.0,0.0,0.0,0.0,0.0,0.0
1772565727195879071,124.146326784,11.775653839111328,0.3529353141784668,-7.143986701965332,0.0114559605717659,-0.8964946866035461,0.0047790780663490295,0.4428805708885193,-3.1147536578298074,0.0,0.0,0.0,0.0,0.0,0.0
1772565727297357275,124.247804928,11.720924377441406,0.3514443039894104,-7.186151504516602,0.011325150728225708,-0.8964715003967285,0.004788875579833984,0.44293081760406494,-3.1151518127539166,0.0,0.0,0.0,0.0,0.0,0.0
1772565727406505633,124.356953344,11.67534065246582,0.35053080320358276,-7.221032619476318,0.011446960270404816,-0.8964447379112244,0.004777789115905762,0.4429820477962494,-3.1147738977485364,0.0,0.0,0.0,0.0,0.0,0.0
1772565727497798633,124.448246272,11.629619598388672,0.34954017400741577,-7.256078243255615,0.011477157473564148,-0.896428108215332,0.004827171564102173,0.4430142641067505,-3.114755349989643,0.0,0.0,0.0,0.0,0.0,0.0
1772565727641383210,124.591830784,11.583904266357422,0.34849852323532104,-7.290976524353027,0.011627868749201298,-0.8964038491249084,0.004797757137566805,0.4430597424507141,-3.1142655057075923,0.0,0.0,0.0,0.0,0.0,0.0
1772565727742991797,124.693439488,11.529146194458008,0.3471476435661316,-7.3331146240234375,0.01151153352111578,-0.896382212638855,0.004821456503123045,0.44310617446899414,-3.1146414834375657,0.0,0.0,0.0,0.0,0.0,0.0
1772565727849051881,124.79949952,11.483402252197266,0.3462035655975342,-7.368155002593994,0.011504210531711578,-0.8963634371757507,0.004789002239704132,0.44314485788345337,-3.1146140526691704,0.0,0.0,0.0,0.0,0.0,0.0
1772565727948424499,124.898872064,11.428567886352539,0.3447822332382202,-7.410114288330078,0.01158411055803299,-0.896339476108551,0.004821017384529114,0.4431908428668976,-3.1144227803862883,0.0,0.0,0.0,0.0,0.0,0.0
1772565728051251044,125.00169856,11.382757186889648,0.3437514901161194,-7.4452033042907715,0.011642844416201115,-0.8963186740875244,0.00486590014770627,0.4432309865951538,-3.1143130504571084,0.0,0.0,0.0,0.0,0.0,0.0
1772565728149812229,125.10025984,11.336982727050781,0.3427603840827942,-7.4800124168396,0.011824280023574829,-0.8963067531585693,0.004852563142776489,0.4432503283023834,-3.113756804505466,0.0,0.0,0.0,0.0,0.0,0.0
1772565728251270498,125.201718016,11.28223991394043,0.34139132499694824,-7.5220770835876465,0.011708885431289673,-0.8962851166725159,0.004889436066150665,0.443296879529953,-3.1141493957245987,0.0,0.0,0.0,0.0,0.0,0.0
1772565728351363496,125.3018112,11.23649787902832,0.3404054045677185,-7.556920528411865,0.011854484677314758,-0.896266520023346,0.004884287714958191,0.4433306157588959,-3.1137102193037247,0.0,0.0,0.0,0.0,0.0,0.0
1772565728466336203,125.416783872,11.191070556640625,0.33930355310440063,-7.591904163360596,0.011631995439529419,-0.8962505459785461,0.004765205085277557,0.4433700740337372,-3.1141917693637917,0.0,0.0,0.0,0.0,0.0,0.0
1772565728570859409,125.521307136,11.136024475097656,0.33803415298461914,-7.633841514587402,0.011848285794258118,-0.8962206840515137,0.004843257367610931,0.4434238076210022,-3.1136642766121296,0.0,0.0,0.0,0.0,0.0,0.0
1772565728674436271,125.624883968,11.090707778930664,0.33698570728302,-7.668737888336182,0.011820897459983826,-0.8961271047592163,0.004676811397075653,0.44361525774002075,-3.1134928696145594,0.0,0.0,0.0,0.0,0.0,0.0
1772565728786734652,125.737182208,11.045856475830078,0.33580929040908813,-7.703251361846924,0.011969327926635742,-0.8954200148582458,0.004471704363822937,0.44503912329673767,-3.112682290718365,0.0,0.0,0.0,0.0,0.0,0.0
1772565728923084441,125.87353216,10.973146438598633,0.33444225788116455,-7.750560283660889,0.012070171535015106,-0.8931922912597656,0.004375621676445007,0.4494917094707489,-3.112004800721465,0.0,0.0,0.0,0.0,0.0,0.0
1772565728995803205,125.946250752,10.89341926574707,0.33279281854629517,-7.795668125152588,0.01184534840285778,-0.8893316984176636,0.0045314054004848,0.45708683133125305,-3.1125108428216652,0.0,0.0,0.0,0.0,0.0,0.0
1772565729100794519,126.05124224,10.814762115478516,0.33099615573883057,-7.839336395263672,0.012007415294647217,-0.884170651435852,0.004456505179405212,0.46698856353759766,-3.1113104097078903,0.0,0.0,0.0,0.0,0.0,0.0
1772565729216531802,126.166979328,10.722999572753906,0.3287472128868103,-7.88784646987915,0.01226138323545456,-0.8759382963180542,0.004499360918998718,0.4822463393211365,-3.109539307057207,0.0,0.0,0.0,0.0,0.0,0.0
1772565729337585797,126.288033536,10.653118133544922,0.327073872089386,-7.921690464019775,0.012435980141162872,-0.867935061454773,0.004711717367172241,0.4964996576309204,-3.1082329846119383,0.0,0.0,0.0,0.0,0.0,0.0
1772565729421030871,126.371478528,10.594108581542969,0.3259631395339966,-7.954542636871338,0.01196511834859848,-0.8593991994857788,0.004780121147632599,0.5111429691314697,-3.108746876824686,0.0,0.0,0.0,0.0,0.0,0.0
1772565729536732005,126.48717952,10.531667709350586,0.32447606325149536,-7.988295555114746,0.011945664882659912,-0.8498914837837219,0.004899144172668457,0.5267995595932007,-3.107551353183552,0.0,0.0,0.0,0.0,0.0,0.0
1772565729637429806,126.587877376,10.472030639648438,0.32305681705474854,-8.024130821228027,0.012051030993461609,-0.8396027684211731,0.0048373788595199585,0.5430457592010498,-3.105058860408118,0.0,0.0,0.0,0.0,0.0,0.0
1772565729737466631,126.68791424,10.413923263549805,0.3220740556716919,-8.062162399291992,0.011726662516593933,-0.8282488584518433,0.005154699087142944,0.5602140426635742,-3.104920791595059,0.0,0.0,0.0,0.0,0.0,0.0
1772565729829124913,126.77957248,10.352962493896484,0.32064539194107056,-8.102950096130371,0.01155109703540802,-0.8163305521011353,0.005211248993873596,0.5774461030960083,-3.1030335224713763,0.0,0.0,0.0,0.0,0.0,0.0
1772565729923058135,126.873505792,10.276300430297852,0.31926947832107544,-8.14693832397461,0.011252748779952526,-0.8014147281646729,0.0053931246511638165,0.5979788303375244,-3.1009028130253635,0.0,0.0,0.0,0.0,0.0,0.0
1772565730028372128,126.97881984,10.204547882080078,0.31764477491378784,-8.17956256866455,0.01067381352186203,-0.7899523973464966,0.005696889013051987,0.6130489110946655,-3.10179872236161,0.0,0.0,0.0,0.0,0.0,0.0
1772565730131043503,127.0814912,10.148233413696289,0.3158491253852844,-8.200727462768555,0.011297907680273056,-0.7857306003570557,0.005877554416656494,0.6184377670288086,-3.0969724415535547,0.0,0.0,0.0,0.0,0.0,0.0
1772565730249554548,127.200002048,10.092426300048828,0.31445783376693726,-8.215155601501465,0.01059445459395647,-0.7854927182197571,0.005967505741864443,0.6187514662742615,-3.1020568347866186,0.0,0.0,0.0,0.0,0.0,0.0
1772565730338912044,127.289359616,10.03665542602539,0.3133704662322998,-8.229501724243164,0.010046839714050293,-0.7853689789772034,0.006040308624505997,0.6189169883728027,-3.106071876335435,0.0,0.0,0.0,0.0,0.0,0.0
1772565730486818432,127.43726592,9.968755722045898,0.31153881549835205,-8.245702743530273,0.010691509582102299,-0.7851879000663757,0.005927704740315676,0.6191369891166687,-3.1010779598834475,0.0,0.0,0.0,0.0,0.0,0.0
1772565730587524112,127.537971712,9.90123176574707,0.3097378611564636,-8.262109756469727,0.011076323688030243,-0.7850288152694702,0.0059542059898376465,0.6193316578865051,-3.0985636843727677,0.0,0.0,0.0,0.0,0.0,0.0
1772565730687200639,127.637648128,9.845577239990234,0.30843156576156616,-8.276333808898926,0.01053652074187994,-0.7848621010780334,0.00588634517043829,0.6195530295372009,-3.1017766969047607,0.0,0.0,0.0,0.0,0.0,0.0
1772565730816726312,127.767173888,9.77804946899414,0.30689018964767456,-8.292308807373047,0.011246781796216965,-0.7847095131874084,0.005850683897733688,0.6197340488433838,-3.096722594498284,0.0,0.0,0.0,0.0,0.0,0.0
1772565730936034882,127.886482432,9.711034774780273,0.3054012656211853,-8.308915138244629,0.011356692761182785,-0.7844717502593994,0.0058249495923519135,0.620033323764801,-3.095732529485644,0.0,0.0,0.0,0.0,0.0,0.0
1772565731035850349,127.986297856,9.655139923095703,0.3038737177848816,-8.322744369506836,0.011283133178949356,-0.7843178510665894,0.005797237157821655,0.6202295422554016,-3.0960123716480137,0.0,0.0,0.0,0.0,0.0,0.0
1772565731139626822,128.090074368,9.588184356689453,0.30243319272994995,-8.339144706726074,0.011468742042779922,-0.7840731739997864,0.005650784820318222,0.620536744594574,-3.0938442562543402,0.0,0.0,0.0,0.0,0.0,0.0
1772565731248891143,128.199338752,9.521223068237305,0.3010628819465637,-8.355718612670898,0.011470768600702286,-0.7838202118873596,0.005585849285125732,0.6208568215370178,-3.093354313125396,0.0,0.0,0.0,0.0,0.0,0.0
1772565731394985320,128.345432832,9.46536636352539,0.29961931705474854,-8.369473457336426,0.011451277881860733,-0.7836284041404724,0.005562465637922287,0.6210994720458984,-3.093264944700033,0.0,0.0,0.0,0.0,0.0,0.0
1772565731466913338,128.417360896,9.398469924926758,0.29820144176483154,-8.385943412780762,0.011495035141706467,-0.7833524346351624,0.005420643836259842,0.6214478611946106,-3.0920511410326093,0.0,0.0,0.0,0.0,0.0,0.0
1772565731571132596,128.521580288,9.346794128417969,0.29697853326797485,-8.400243759155273,0.011052110232412815,-0.7825872302055359,0.005357105750590563,0.6224198937416077,-3.0943724988193697,0.0,0.0,0.0,0.0,0.0,0.0
1772565731690797052,128.641244672,9.278324127197266,0.2952801585197449,-8.417916297912598,0.011590811423957348,-0.7809784412384033,0.005092333536595106,0.6244295835494995,-3.088235469415864,0.0,0.0,0.0,0.0,0.0,0.0
1772565731847499729,128.797947392,9.217132568359375,0.29462045431137085,-8.436762809753418,0.011396034620702267,-0.776626467704773,0.004948641639202833,0.6298388242721558,-3.0860770137032283,0.0,0.0,0.0,0.0,0.0,0.0
1772565731950242224,128.90068992,9.166816711425781,0.29269474744796753,-8.456628799438477,0.011317688971757889,-0.768940269947052,0.005297496914863586,0.6391985416412354,-3.0834257314377935,0.0,0.0,0.0,0.0,0.0,0.0
1772565732048774713,128.999222272,9.105342864990234,0.29161685705184937,-8.481010437011719,0.01125253364443779,-0.7532986402511597,0.005506828427314758,0.657559335231781,-3.069772229547391,0.0,0.0,0.0,0.0,0.0,0.0
1772565732149249434,129.099697152,9.047327041625977,0.2904910445213318,-8.505386352539062,0.010935130529105663,-0.7322378158569336,0.005942105315625668,0.6809353232383728,-3.032630818156466,0.0,0.0,0.0,0.0,0.0,0.0
1772565732249213836,129.199661568,8.996755599975586,0.28998392820358276,-8.525059700012207,0.010044259950518608,-0.7120704650878906,0.0062238252721726894,0.7020086050033569,-2.767209858544877,0.0,0.0,0.0,0.0,0.0,0.0
1772565732362913594,129.313361152,8.909431457519531,0.2876114249229431,-8.522905349731445,0.011223450303077698,-0.6866597533226013,0.005721425637602806,0.7268698215484619,-0.1240005713101495,0.0,0.0,0.0,0.0,0.0,0.0
1772565732476211622,129.426659328,8.842073440551758,0.2854214906692505,-8.530086517333984,0.009973293170332909,-0.6662455797195435,0.00710642896592617,0.7456318736076355,-0.024000575845973173,0.0,0.0,0.0,0.0,0.0,0.0
1772565732595622183,129.54606976,8.774240493774414,0.28359711170196533,-8.52914047241211,0.009575331583619118,-0.6529477834701538,0.0069579798728227615,0.7573104500770569,-0.013351064684805628,0.0,0.0,0.0,0.0,0.0,0.0
1772565732700413133,129.6508608,8.717828750610352,0.282099187374115,-8.519071578979492,0.009555675089359283,-0.6512062549591064,0.006994528695940971,0.758808434009552,-0.012060433279504628,0.0,0.0,0.0,0.0,0.0,0.0
1772565732804667085,129.755114752,8.660650253295898,0.2807392477989197,-8.510748863220215,0.009363816119730473,-0.6514357328414917,0.006976979784667492,0.7586140632629395,-0.010677808655256804,0.0,0.0,0.0,0.0,0.0,0.0
1772565732915459927,129.865907456,8.593988418579102,0.27919071912765503,-8.49992847442627,0.009565130807459354,-0.653352677822113,0.007677497807890177,0.7569543719291687,-0.005992542185398998,0.0,0.0,0.0,0.0,0.0,0.0
1772565733049854577,130.00030208,8.524686813354492,0.2776055932044983,-8.48513126373291,0.009476257488131523,-0.659367024898529,0.007642427459359169,0.7517226338386536,-0.007722634765185639,0.0,0.0,0.0,0.0,0.0,0.0
1772565733131319271,130.081766912,8.4656982421875,0.2758644223213196,-8.469988822937012,0.009092277847230434,-0.6688560247421265,0.007986621931195259,0.7432934641838074,-0.0027587321155976984,0.0,0.0,0.0,0.0,0.0,0.0
1772565733249660403,130.200108032,8.397918701171875,0.274669349193573,-8.450501441955566,0.009775355458259583,-0.6851304173469543,0.007177654188126326,0.728319525718689,-0.04808135085245275,0.0,0.0,0.0,0.0,0.0,0.0
1772565733398344019,130.348791552,8.342323303222656,0.2728562355041504,-8.436476707458496,0.010007471777498722,-0.7017366290092468,0.007250751368701458,0.7123292684555054,-0.24239699514811713,0.0,0.0,0.0,0.0,0.0,0.0
1772565733477050461,130.427497984,8.283220291137695,0.271284282207489,-8.427026748657227,0.010262668132781982,-0.7232074737548828,0.0068642329424619675,0.6905205249786377,-3.025881783859871,0.0,0.0,0.0,0.0,0.0,0.0
1772565733579487905,130.529935616,8.236133575439453,0.27040719985961914,-8.417814254760742,0.011091946624219418,-0.740751326084137,0.00642477348446846,0.6716570854187012,-3.061745850638008,0.0,0.0,0.0,0.0,0.0,0.0
1772565733723408822,130.673856512,8.176290512084961,0.26920193433761597,-8.419858932495117,0.012597708962857723,-0.7607743740081787,0.0058112856931984425,0.648868203163147,-3.0679644012250455,0.0,0.0,0.0,0.0,0.0,0.0
1772565733823935784,130.77438336,8.103927612304688,0.2665560841560364,-8.447104454040527,0.011211037635803223,-0.7798490524291992,0.00664103776216507,0.6258320808410645,-3.0992300644523594,0.0,0.0,0.0,0.0,0.0,0.0
1772565733922803962,130.873251584,8.05462646484375,0.2651131749153137,-8.457046508789062,0.011702865362167358,-0.7950564026832581,0.006014857441186905,0.6063928008079529,-3.0988110933856134,0.0,0.0,0.0,0.0,0.0,0.0
1772565734035013564,130.985461248,7.993062496185303,0.26418280601501465,-8.476685523986816,0.012016933411359787,-0.8068765997886658,0.005860816687345505,0.5905687808990479,-3.1003478956788086,0.0,0.0,0.0,0.0,0.0,0.0
1772565734138855876,131.089303552,7.939321041107178,0.26326924562454224,-8.496546745300293,0.012052148580551147,-0.809765636920929,0.00531633198261261,0.5866056680679321,-3.098980372066494,0.0,0.0,0.0,0.0,0.0,0.0
1772565734250887574,131.201335296,7.872262477874756,0.2616468071937561,-8.517958641052246,0.013101134449243546,-0.8096672296524048,0.006050281226634979,0.5867118239402771,-3.096264499443315,0.0,0.0,0.0,0.0,0.0,0.0
1772565734405045408,131.35549312,7.8062825202941895,0.2594299912452698,-8.539909362792969,0.012760579586029053,-0.8095494508743286,0.00608593225479126,0.5868815183639526,-3.0981304696290475,0.0,0.0,0.0,0.0,0.0,0.0
1772565734504624125,131.455071744,7.751091480255127,0.25784701108932495,-8.557686805725098,0.013027580454945564,-0.8094419836997986,0.00607303436845541,0.587023913860321,-3.096657965921526,0.0,0.0,0.0,0.0,0.0,0.0
1772565734596441524,131.546889216,7.684371471405029,0.2554248571395874,-8.57964038848877,0.013546597212553024,-0.8093418478965759,0.006524611264467239,0.5871453285217285,-3.0956289166143307,0.0,0.0,0.0,0.0,0.0,0.0
1772565734711357157,131.6618048,7.627694606781006,0.25385504961013794,-8.598076820373535,0.013872552663087845,-0.8092778921127319,0.006558213382959366,0.5872255563735962,-3.0940359538416122,0.0,0.0,0.0,0.0,0.0,0.0
1772565734795923014,131.74637056,7.567857265472412,0.25210922956466675,-8.6176118850708,0.01413252204656601,-0.8092182874679565,0.006620582193136215,0.5873008370399475,-3.092895930102341,0.0,0.0,0.0,0.0,0.0,0.0
1772565734936393993,131.8868416,7.506804943084717,0.25029057264328003,-8.637496948242188,0.014361638575792313,-0.8091800212860107,0.006693936884403229,0.587347149848938,-3.0919652436649243,0.0,0.0,0.0,0.0,0.0,0.0
1772565735035987326,131.986434816,7.433312892913818,0.24772495031356812,-8.661341667175293,0.014643106609582901,-0.8091307282447815,0.006645482033491135,0.587408721446991,-3.0902951671895935,0.0,0.0,0.0,0.0,0.0,0.0
1772565735138228664,132.088676352,7.3597331047058105,0.24605584144592285,-8.685201644897461,0.01479700393974781,-0.8091316819190979,0.006687222979962826,0.5874029397964478,-3.089650965865298,0.0,0.0,0.0,0.0,0.0,0.0
1772565735239468612,132.18991616,7.298354625701904,0.24433350563049316,-8.705227851867676,0.014778804033994675,-0.8091404438018799,0.006733551621437073,0.5873908400535583,-3.089924848082869,0.0,0.0,0.0,0.0,0.0,0.0
1772565735349823077,132.300270592,7.237010478973389,0.24252814054489136,-8.725174903869629,0.014775602146983147,-0.8091548681259155,0.00672545563429594,0.5873710513114929,-3.0899164104880525,0.0,0.0,0.0,0.0,0.0,0.0
1772565735449019198,132.399466752,7.163501262664795,0.24047768115997314,-8.749077796936035,0.014699313789606094,-0.8091859817504883,0.006692804396152496,0.5873305797576904,-3.0902024486045443,0.0,0.0,0.0,0.0,0.0,0.0
1772565735549095008,132.499542528,7.1021647453308105,0.23865896463394165,-8.769015312194824,0.014676466584205627,-0.809208869934082,0.0066964030265808105,0.5872995853424072,-3.090343912964644,0.0,0.0,0.0,0.0,0.0,0.0
1772565735650241576,132.600689152,7.0406622886657715,0.2368255853652954,-8.7890043258667,0.01467842049896717,-0.8092248439788818,0.006679183803498745,0.5872776508331299,-3.0902746223045647,0.0,0.0,0.0,0.0,0.0,0.0
1772565735751063666,132.701511168,6.97909688949585,0.23501545190811157,-8.809077262878418,0.014626246877014637,-0.8092480301856995,0.006696407217532396,0.5872469544410706,-3.0906205221961884,0.0,0.0,0.0,0.0,0.0,0.0
1772565735865584518,132.816032256,6.917550563812256,0.23322540521621704,-8.829062461853027,0.014638658612966537,-0.8092530965805054,0.00658687949180603,0.5872408747673035,-3.090143287594746,0.0,0.0,0.0,0.0,0.0,0.0
1772565736013385125,132.963832832,6.843460559844971,0.23040789365768433,-8.853331565856934,0.014652371406555176,-0.8092659711837769,0.0068179406225681305,0.5872201323509216,-3.0909510371723066,0.0,0.0,0.0,0.0,0.0,0.0
1772565736130482758,133.080930304,6.769537448883057,0.22858935594558716,-8.877304077148438,0.01468545664101839,-0.8092949986457825,0.006755818147212267,0.5871800184249878,-3.090554570625558,0.0,0.0,0.0,0.0,0.0,0.0
1772565736216691497,133.167139072,6.708058834075928,0.2268732190132141,-8.897391319274902,0.014647727832198143,-0.8093074560165405,0.006747356615960598,0.5871637463569641,-3.0907237635556073,0.0,0.0,0.0,0.0,0.0,0.0
1772565736313279103,133.263726592,6.634305477142334,0.22481310367584229,-8.921256065368652,0.01451091468334198,-0.8093641996383667,0.006512913852930069,0.5870917439460754,-3.090571324631304,0.0,0.0,0.0,0.0,0.0,0.0
1772565736449925159,133.400372736,6.560470104217529,0.22282201051712036,-8.94517707824707,0.014615284278988838,-0.8093883991241455,0.006446457467973232,0.587056577205658,-3.0897863451128105,0.0,0.0,0.0,0.0,0.0,0.0
